"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","10242","0.0-0.0","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"true","","","","","fullscreen","1","18927","0.0-1.0","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"","","","","","html-button-response","2","24337","0.0-2.0","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","5408","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","31219","0.0-3.0","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","6881","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","html-button-response","43","93746","0.0-4.0-1.19","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1278","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/14.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","44","94748","0.0-4.0-0.20","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","45","95553","0.0-4.0-1.20","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","804","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/7.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","46","96555","0.0-4.0-0.21","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","47","99161","0.0-4.0-1.21","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","2604","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/10.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","48","100164","0.0-4.0-0.22","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","49","103074","0.0-4.0-1.22","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","2908","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCF5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","50","104076","0.0-4.0-0.23","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","51","105296","0.0-4.0-1.23","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1219","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCM8.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","52","106299","0.0-4.0-0.24","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","53","107804","0.0-4.0-1.24","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1503","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCM1.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","54","108815","0.0-4.0-0.25","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","55","109526","0.0-4.0-1.25","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","709","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCM5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","56","110528","0.0-4.0-0.26","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","57","111477","0.0-4.0-1.26","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","947","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/6.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","58","112480","0.0-4.0-0.27","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","59","114141","0.0-4.0-1.27","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1659","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCF7.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","60","115144","0.0-4.0-0.28","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","61","119345","0.0-4.0-1.28","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","4198","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/14.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","62","120347","0.0-4.0-0.29","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","63","121169","0.0-4.0-1.29","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","820","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/2.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","64","122172","0.0-4.0-0.30","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","65","123452","0.0-4.0-1.30","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1278","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/3.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","66","124466","0.0-4.0-0.31","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","67","127258","0.0-4.0-1.31","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","2789","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCF3.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","68","128261","0.0-4.0-0.32","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","69","130187","0.0-4.0-1.32","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1924","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/8.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","70","131189","0.0-4.0-0.33","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","71","132187","0.0-4.0-1.33","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","996","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCF8.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","72","133190","0.0-4.0-0.34","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","73","134583","0.0-4.0-1.34","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1391","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/12.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","74","135585","0.0-4.0-0.35","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","75","136893","0.0-4.0-1.35","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1306","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>5名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCF5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","76","137894","0.0-4.0-0.36","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","77","139482","0.0-4.0-1.36","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1585","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>6名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/11.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","78","140484","0.0-4.0-0.37","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","79","141520","0.0-4.0-1.37","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1034","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/13.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","80","142523","0.0-4.0-0.38","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","81","143543","0.0-4.0-1.38","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1018","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCM6.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","82","144545","0.0-4.0-0.39","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","83","146042","0.0-4.0-1.39","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1495","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCM5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","84","147044","0.0-4.0-0.40","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","85","148051","0.0-4.0-1.40","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1004","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>6名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/6.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","86","149054","0.0-4.0-0.41","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","87","150516","0.0-4.0-1.41","143","1","2022-11-18 11:18:19","a60ee176136a54a92dc2853177adfa2c","60.166.43.49","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1460","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/5.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
