"","","","","","html-keyboard-response","50","223062","0.0-4.0-0.23","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","51","225108","0.0-4.0-1.23","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2043","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","52","226112","0.0-4.0-0.24","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","53","227644","0.0-4.0-1.24","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1528","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM7.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","54","228646","0.0-4.0-0.25","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","55","230196","0.0-4.0-1.25","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1545","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>6名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF2.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","56","231199","0.0-4.0-0.26","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","57","233260","0.0-4.0-1.26","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2058","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM2.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","58","234264","0.0-4.0-0.27","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","59","241611","0.0-4.0-1.27","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","7345","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM3.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","60","242614","0.0-4.0-0.28","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","61","246204","0.0-4.0-1.28","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","3586","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>4名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/15.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","62","247207","0.0-4.0-0.29","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","63","250923","0.0-4.0-1.29","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","3712","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF7.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","64","251926","0.0-4.0-0.30","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","65","254107","0.0-4.0-1.30","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2178","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/15.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","66","255111","0.0-4.0-0.31","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","67","256963","0.0-4.0-1.31","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1849","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>6名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM6.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","68","257967","0.0-4.0-0.32","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","69","260443","0.0-4.0-1.32","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2473","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>7名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/6.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","70","261446","0.0-4.0-0.33","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","71","264771","0.0-4.0-1.33","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","3320","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/16.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","72","265772","0.0-4.0-0.34","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","73","267648","0.0-4.0-1.34","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1872","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/4.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","74","268651","0.0-4.0-0.35","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","75","271137","0.0-4.0-1.35","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2482","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/16.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","76","272141","0.0-4.0-0.36","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","77","273888","0.0-4.0-1.36","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1744","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>7名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/8.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","78","274891","0.0-4.0-0.37","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","79","276096","0.0-4.0-1.37","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1200","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/4.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","80","277100","0.0-4.0-0.38","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","81","279504","0.0-4.0-1.38","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2400","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>4名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/3.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","82","280507","0.0-4.0-0.39","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","83","286680","0.0-4.0-1.39","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","6169","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>6名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/2.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","84","287684","0.0-4.0-0.40","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","85","289280","0.0-4.0-1.40","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1593","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/2.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","86","290283","0.0-4.0-0.41","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","87","292704","0.0-4.0-1.41","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2417","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/7.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","88","293707","0.0-4.0-0.42","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","89","295695","0.0-4.0-1.42","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1982","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>5名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM8.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","90","296699","0.0-4.0-0.43","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","91","298623","0.0-4.0-1.43","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1921","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF8.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","92","299627","0.0-4.0-0.44","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","93","301631","0.0-4.0-1.44","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","2001","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/9.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","94","302635","0.0-4.0-0.45","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","95","304623","0.0-4.0-1.45","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1985","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/11.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","96","305627","0.0-4.0-0.46","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","97","306863","0.0-4.0-1.46","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1232","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/12.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","98","307868","0.0-4.0-0.47","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","99","309560","0.0-4.0-1.47","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1687","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM3.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","100","310564","0.0-4.0-0.48","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","101","311616","0.0-4.0-1.48","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","1048","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF7.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","102","312622","0.0-4.0-0.49","162","1","2022-10-09 13:52:47","d60b49b5908c80e163b920d72b52d584","219.142.99.24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","WebKit","Chrome","95.0.4638.69","Windows","6.1","null","<div style=""font-size:60px;"">+</div>","null",""
